BusinessName,FullAddress,StreetAddress,City,State,Zip,PlusCode,Website,Phone,LatLong,Category,Hours,IsClaimed,Rating,ReviewCount,Amenities,NumberOfPhotos,ImageURL,URL
Hunter Douglas,"Wisma 77 Tower 2 Lantai 16, Jalan Letjen. S. Parman Kav. 77, Slipi, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Wisma 77 Tower 2 Lantai 16, Jalan Letjen. S. Parman Kav. 77, Slipi, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+WF,hunterdouglas.co.id,(021) 29676001,"-6.1901543, 106.7986658",Kantor Perusahaan,,N,"4,5",2,,0,https://geo2.ggpht.com/cbk?panoid=xX4UVzH2WRJlz0cLpjeIeA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=299.09116&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Hunter+Douglas/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69853864ee73a5:0xabf040f217b81759!8m2!3d-6.1901543!4d106.7986658"
HPI Agro,"Jl. Kemanggisan Utama, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Kemanggisan Utama, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ6X+4F,hpi-agro.com,(021) 29675911,"-6.1897398, 106.7987414",Kantor Perusahaan,,N,"5,0",4,,0,https://geo3.ggpht.com/cbk?panoid=tNTtvcMRVM2HgFkC5KNong&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=167.6674&pitch=0&thumbfov=100,"https://www.google.com/maps/place/HPI+Agro/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f69235e62491:0x9715d3985dc3eca0!8m2!3d-6.1897398!4d106.7987414"
Wisma,"Jl. Letjen S. Parman No.77, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen S. Parman No.77, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+XF,,,"-6.190115, 106.798727",,,N,,,,0,https://geo2.ggpht.com/cbk?panoid=xX4UVzH2WRJlz0cLpjeIeA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=309.05872&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Wisma/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f70d5cd8bf47:0x8e3d561222afb2a6!8m2!3d-6.190115!4d106.798727"
Infokost.id,"Jl. Letjen S. Parman No.77, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen S. Parman No.77, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ6X+3F,infokost.id,(021) 29675858,"-6.1898146, 106.7987052",Kantor Perusahaan,"Selasa 09.00–17.00,Rabu 09.00–17.00,Kamis 09.00–17.00,Jumat 09.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–17.00. Sembunyikan jam buka untuk seminggu",N,"3,0",2,,2,https://lh5.googleusercontent.com/p/AF1QipOLZiVdZlY9PgKcsswHHfqVLzm28TCfx0jlqgW_=w408-h341-k-no,"https://www.google.com/maps/place/Infokost.id/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f692358fc9d7:0x8abb207ab2d7ba09!8m2!3d-6.1898146!4d106.7987052"
PT. Surya Toto Indonesia,"Jl. Letjen S. Parman No.Kav. 81, RT.4/RW.9, Kota Bambu Sel., Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11430","Jl. Letjen S. Parman No.Kav. 81, RT.4/RW.9, Kota Bambu Sel., Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11430,RQ6X+M4,toto.co.id,(021) 29298686,"-6.188257, 106.797853",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,2",86,,108,https://lh5.googleusercontent.com/p/AF1QipNfj0jdQySfyelcS_7tixTxv1IgK-xR5hRQL5pk=w408-h864-k-no,"https://www.google.com/maps/place/PT.+Surya+Toto+Indonesia/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f68a6dde507d:0xdcac86e6da1988b3!8m2!3d-6.188257!4d106.797853"
Wisma Slipi,"Jl. Letjen S. Parman No.Kav. 12, RT.12/RW.1, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Letjen S. Parman No.Kav. 12, RT.12/RW.1, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ7W+6H,,(021) 5483658,"-6.1869812, 106.7963914",Kantor Perusahaan,"Selasa 07.30–21.00,Rabu 07.30–21.00,Kamis 07.30–21.00,Jumat 07.30–21.00,Sabtu 07.30–21.00,Minggu 07.30–21.00,Senin 07.30–21.00. Sembunyikan jam buka untuk seminggu",N,"4,2",612,,429,https://lh5.googleusercontent.com/p/AF1QipNagdL54QpSnAt7DrYcsC6nbzprS9_aP2jEKuVH=w408-h672-k-no,"https://www.google.com/maps/place/Wisma+Slipi/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f644afa41e65:0x7f6951fc5b713984!8m2!3d-6.1869812!4d106.7963914"
Cari Aja Indonesia,"Wisma 77, Jl. Let. Jend. S. Parman, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Wisma 77, Jl. Let. Jend. S. Parman, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ6X+2F,cariaja.com,,"-6.189936, 106.798737",Kantor Perusahaan,"Selasa 08.30–17.30,Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30. Sembunyikan jam buka untuk seminggu",Y,"5,0",10,,8,https://lh5.googleusercontent.com/p/AF1QipOyKROBCBL2MRyXUOuIi0UL1CIoRpJd1k8SQWpc=w408-h272-k-no,"https://www.google.com/maps/place/Cari+Aja+Indonesia/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f693cabaebdb:0x1134f0f36923c7a2!8m2!3d-6.189936!4d106.798737"
PT. UNI TOUR,"Gedung Wisma Sejahtera Lantai 4, Jl. Letjend. S Parman Kav. 75, RT.4/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Gedung Wisma Sejahtera Lantai 4, Jl. Letjend. S Parman Kav. 75, RT.4/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+97,,,"-6.191542, 106.798135",,,N,,,,0,https://maps.gstatic.com/tactile/pane/default_geocode-1x.png,"https://www.google.com/maps/place/PT.+UNI+TOUR/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f69396e6caa7:0x2f90025da1a1c9a4!8m2!3d-6.191542!4d106.798135"
Kantor,"Jl. Letjen S. Parman No.Kav 76, RT.4/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen S. Parman No.Kav 76, RT.4/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+M8,,,"-6.1908173, 106.7982707",,,N,,,,0,https://geo3.ggpht.com/cbk?panoid=C9Bd_fPP5QGPWgSRT_QMdQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=268.11462&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Kantor/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f72a5702d5f7:0x1ecfe35ea3568740!8m2!3d-6.1908173!4d106.7982707"
PT. Kawaguchi Kimia Indonesia,"Wisma Slipi, Lt. 10, No. 1009 Jalan Letjen S. Parman Kav. 12, RT.12/RW.1, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Wisma Slipi, Lt. 10, No. 1009 Jalan Letjen S. Parman Kav. 12, RT.12/RW.1, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ7W+8H,,(021) 5305901,"-6.1867405, 106.7964449",Kantor Perusahaan,,Y,"3,0",2,,0,https://geo3.ggpht.com/cbk?panoid=j_Pix7yYmUNPrGTBhpoa9g&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=269.40668&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+Kawaguchi+Kimia+Indonesia/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f68d6e2ac47b:0xfb4604a3be07e655!8m2!3d-6.1867405!4d106.7964449"
Kntor Tpi,"RT.4/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","RT.4/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+82,,,"-6.1916554, 106.7975587",,,N,,,,0,https://geo3.ggpht.com/cbk?panoid=gjKMkX0fB5cEQKE2tZx3Ww&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=101.22684&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Kntor+Tpi/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6939c000001:0x1fada426b5f2e1ec!8m2!3d-6.1916554!4d106.7975587"
PT Samudera Indonesia Tbk,"Jl. Jelambar Barat No.35, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Jelambar Barat No.35, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,VQ3M+VX,samudera.id,(021) 5480088,"-6.1453441, 106.784966",Perusahaan Ekspedisi,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,5",341,,312,https://lh5.googleusercontent.com/p/AF1QipPQWLdGI9WakC1ijZzjh1NKLQqzcfZITNV_Bq9C=w408-h271-k-no,"https://www.google.com/maps/place/PT+Samudera+Indonesia+Tbk/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f69581fcaf75:0x6b9b35a19893cda6!8m2!3d-6.1453441!4d106.784966"
PT Djarum,"Jl. KS Tubun IIC No.57, RT.3/RW.1, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. KS Tubun IIC No.57, RT.3/RW.1, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RR63+47,djarum.com,(021) 5346901,"-6.1896939, 106.803185",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,4",497,,100,https://lh5.googleusercontent.com/p/AF1QipOGfZAWsOQ7uE3nOxtmQkLsAym0gNF3RFBd5cYI=w408-h612-k-no,"https://www.google.com/maps/place/PT+Djarum/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f1ffd37c6f0d:0x159c8ea152075f2!8m2!3d-6.1896939!4d106.803185"
Makmur Meta Graha Dinamika,"Wisma 77 Tower 2, Jl. Letjen S. Parman No.77, RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Wisma 77 Tower 2, Jl. Letjen S. Parman No.77, RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ6X+4G,makmurmeta.co.id,(021) 29675888,"-6.1897093, 106.7988601",,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu 08.00–17.00,Minggu 08.00–17.00,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"5,0",6,,19,https://lh5.googleusercontent.com/p/AF1QipP8ByttW_5KlyYiwrX3QWkM3X8Ewkto0Nam6D-E=w490-h240-k-no,"https://www.google.com/maps/place/Makmur+Meta+Graha+Dinamika/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f692356a22ad:0x6ffc33574a1d002b!8m2!3d-6.1897093!4d106.7988601"
PT. Barito Pacific Timber,"Wisma Barito Pacific, Tower B, Lt.8, Jl. Letjen S. Parman Kav. 62-63, RT.8/RW.4, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Wisma Barito Pacific, Tower B, Lt.8, Jl. Letjen S. Parman Kav. 62-63, RT.8/RW.4, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ3X+89,,(021) 5306711,"-6.1967314, 106.7984444",Kantor Perusahaan,,N,"4,2",31,,6,https://lh5.googleusercontent.com/p/AF1QipOwEIIPmq5gV176eCNt3OyHVVfpqgRTZnTZky_U=w408-h306-k-no,"https://www.google.com/maps/place/PT.+Barito+Pacific+Timber/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2dfec64c32c6d01b:0x416b9d9bab1f3121!8m2!3d-6.1967314!4d106.7984444"
Auditsi Executive Recruitment Services,"Wisma 77, Jl. Letjen S. Parman, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Wisma 77, Jl. Letjen S. Parman, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+R3,auditsi.com,(021) 53660111,"-6.19045, 106.7977142",,"Selasa 09.00–17.00,Rabu 09.00–17.00,Kamis 09.00–17.00,Jumat 09.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,3",21,,2,https://geo2.ggpht.com/cbk?panoid=eyJu_C71_g-tN3yb_O-46A&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=87.87056&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Auditsi+Executive+Recruitment+Services/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f693ad1c8273:0x66ea685a0ea3ce31!8m2!3d-6.19045!4d106.7977142"
Kurio - App Berita Indonesia,"Jl. Ks. Tubun No.85, RT.1/RW.7, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Ks. Tubun No.85, RT.1/RW.7, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RR22+5H,kurio.co.id,(021) 22127177,"-6.1995766, 106.8013854",Kantor Perusahaan,"Selasa 09.00–18.00,Rabu 09.00–18.00,Kamis 09.00–18.00,Jumat 09.00–18.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–18.00. Sembunyikan jam buka untuk seminggu",Y,"4,6",44,,19,https://lh5.googleusercontent.com/p/AF1QipM9WjYuQHlITN9V88jvE8Fl76Kht5B6W99-efje=w648-h240-k-no,"https://www.google.com/maps/place/Kurio+-+App+Berita+Indonesia/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f692356923e7:0x870aee131f86607f!8m2!3d-6.1995766!4d106.8013854"
Traveloka (HQ),"Wisma 77 Tower 2, Lt. 21, Jl. Tol S. Parman No.Kav 77, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Wisma 77 Tower 2, Lt. 21, Jl. Tol S. Parman No.Kav 77, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+XF,traveloka.com,0804 150 0308,"-6.1900469, 106.7987432",Biro Perjalanan dan Wisata,"Selasa 08.00–18.00,Rabu 08.00–18.00,Kamis 08.00–18.00,Jumat 08.00–18.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–18.00. Sembunyikan jam buka untuk seminggu",N,"4,1",329,,92,https://lh5.googleusercontent.com/p/AF1QipOGI6a7XjXI_LK_iEGtLActLx08V-10L_TbBqAO=w408-h306-k-no,"https://www.google.com/maps/place/Traveloka+(HQ)/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6bef3d4c1b7:0x8bf5ed6370cb3458!8m2!3d-6.1900469!4d106.7987432"
Kantor Panin Dubai Bank Syariah,"Jalan Brigjen. Katamso No. 27, Kota Bambu Selatan, Palmerah, RT.5/RW.8, Kota Bambu Sel., Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420","Jalan Brigjen. Katamso No. 27, Kota Bambu Selatan, Palmerah, RT.5/RW.8, Kota Bambu Sel., Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11420,RQ6X+7R,,(021) 56956100,"-6.1892727, 106.7995461",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,6",17,,6,https://lh5.googleusercontent.com/p/AF1QipNS36gPWCPZzo4v5syzwq0_AbRNBapQOVOf5ukl=w408-h544-k-no,"https://www.google.com/maps/place/Kantor+Panin+Dubai+Bank+Syariah/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f692250d4085:0x8d426ab50d4a6262!8m2!3d-6.1892727!4d106.7995461"
PT. NCS,"Jalan Ks. Tubun 3 Dalam Blok G No.27, RT.10/RW.4, Slipi, Palmerah, RT.10/RW.7, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jalan Ks. Tubun 3 Dalam Blok G No.27, RT.10/RW.4, Slipi, Palmerah, RT.10/RW.7, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RR42+8P,corporate.ptncs.co.id,(021) 5446709,"-6.1942271, 106.8018725",Kantor Perusahaan,,N,"4,1",9,,3,https://lh5.googleusercontent.com/p/AF1QipPLMumOmksopYu5HaaFrNv76BmwBwMF3ZGg3ur9=w408-h544-k-no,"https://www.google.com/maps/place/PT.+NCS/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f696ec4b4923:0xabeb4c2053716338!8m2!3d-6.1942271!4d106.8018725"
PT. Prosys Bangun Persada,"Jl. Letjen S Parman Kav 76 Slipi Palmerah Jakarta Barat DKI Jakarta, RT.4/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen S Parman Kav 76 Slipi Palmerah Jakarta Barat DKI Jakarta, RT.4/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+P8,prosys.co.id,(021) 53666666,"-6.1907033, 106.7982733",Konsultan Manajemen Bisnis,"Selasa 08.00–20.00,Rabu 08.00–20.00,Kamis 08.00–20.00,Jumat 08.00–20.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–20.00. Sembunyikan jam buka untuk seminggu",N,"4,1",21,,6,https://lh5.googleusercontent.com/p/AF1QipPSI7nbQSU559Haz_m93VOruZcjbXaAvI5VlcA=w408-h306-k-no,"https://www.google.com/maps/place/PT.+Prosys+Bangun+Persada/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f693b73814b1:0xa345b8275cca7085!8m2!3d-6.1907033!4d106.7982733"
RAUTAN,"Jl. G1 No.3, RT.5/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. G1 No.3, RT.5/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+QH,rautan.com,0859-2137-2000,"-6.1906199, 106.7988851",Kantor Perusahaan,"Selasa 08.00–19.00,Rabu 08.00–19.00,Kamis 08.00–19.00,Jumat 08.00–19.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–19.00. Sembunyikan jam buka untuk seminggu",Y,"5,0",3,,3,https://lh5.googleusercontent.com/p/AF1QipMzia6a4i3HZXDty1yauDZvS9WKJWy3Djj9yHbv=w426-h240-k-no,"https://www.google.com/maps/place/RAUTAN/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f693c8a2e157:0x7d2cbbc7be494896!8m2!3d-6.1906199!4d106.7988851"
PT. Garena Indonesia,"SCBD, Pacific Century Place, Jl. Jend. Sudirman, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190               Terletak di: Pacific Century Place","SCBD, Pacific Century Place, Jl. Jend. Sudirman, RT.5/RW.3, Senayan, Kec. Kby. Baru",Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,12190               Terletak di: Pacific Century Place,QRC5+W8,garena.co.id,(021) 80864211,"-6.227656, 106.8083235",Kantor Perusahaan,"Selasa 09.30–18.30,Rabu 09.30–18.30,Kamis 09.30–18.30,Jumat 09.30–18.30,Sabtu Tutup,Minggu Tutup,Senin 09.30–18.30. Sembunyikan jam buka untuk seminggu",Y,"4,4",479,,73,https://lh5.googleusercontent.com/p/AF1QipPTqfy6rwPF35I8KkDwNMKQmwJH8gwCx9rZczz9=w408-h725-k-no,"https://www.google.com/maps/place/PT.+Garena+Indonesia/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f68cf7ef8b95:0x936619e21bef119a!8m2!3d-6.227656!4d106.8083235"
PT Pupuk Indonesia Persero,"Jl. Taman Anggrek, RT.2/RW.8, Kemanggisan, Jaya, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480               Terletak di: PT Pupuk Sriwijaya Kantor Perwakilan Jakarta","Jl. Taman Anggrek, RT.2/RW.8, Kemanggisan, Jaya",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480               Terletak di: PT Pupuk Sriwijaya Kantor Perwakilan Jakarta,RQ8R+39,pupuk-indonesia.com,(021) 53654900,"-6.1848378, 106.7909345",Kantor Perusahaan,"Selasa 07.30–16.00,Rabu 07.30–16.00,Kamis 07.30–16.00,Jumat 07.30–16.00,Sabtu Tutup,Minggu Tutup,Senin 07.30–16.00. Sembunyikan jam buka untuk seminggu",Y,"4,4",161,,86,https://lh5.googleusercontent.com/p/AF1QipMPgkvwLY0GvdEmcc0Ax6Dx87YUvlFnrwiiQj2P=w408-h306-k-no,"https://www.google.com/maps/place/PT+Pupuk+Indonesia+Persero/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6f3aed427b5:0xc0ccf3a933299d5d!8m2!3d-6.1848378!4d106.7909345"
Keystone Indonesia,"Jl. Letjen S Parman Kav 77 Slipi Palmerah Jakarta Barat DKI Jakarta, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen S Parman Kav 77 Slipi Palmerah Jakarta Barat DKI Jakarta, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+R5,,(021) 53670111,"-6.1904966, 106.7979026",Layanan Distribusi,"Selasa 08.30–17.15,Rabu 08.30–17.15,Kamis 08.30–17.15,Jumat 08.30–17.15,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.15. Sembunyikan jam buka untuk seminggu",N,"4,8",11,,0,https://maps.gstatic.com/tactile/pane/default_geocode-1x.png,"https://www.google.com/maps/place/Keystone+Indonesia/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f693ae2f2999:0x6ce09d9cb6d695ef!8m2!3d-6.1904966!4d106.7979026"
Komplek Sekneg Slipi Flat Wing,"Jalan Kemanggisan Ilir No. 150, RT. 17/08, Kemanggisan, Palmerah, RT.17/RW.8, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jalan Kemanggisan Ilir No. 150, RT. 17/08, Kemanggisan, Palmerah, RT.17/RW.8, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ6V+JC,,,"-6.1884764, 106.7935745",Kompleks Bangunan Perusahaan,,N,"4,8",6,,5,https://lh5.googleusercontent.com/p/AF1QipMDBmNDplYEzzHdQB1dpk0TjrhFBWpYVzfIgS_5=w408-h306-k-no,"https://www.google.com/maps/place/Komplek+Sekneg+Slipi+Flat+Wing/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6ed4f6de5d3:0x4abe826eafc3db25!8m2!3d-6.1884764!4d106.7935745"
